,Year,Title,Altmetric
174,1997,"Analysis of 22 cystic fibrosis mutations in 62 patients from the flanders, Belgium, reveals a high prevalence of nordic mutation 394delTT. Human Mutation. 10:236-238.  1997  10.1002/(SICI)1098-1004(1997)10:3<236::AID-HUMU10>3.0.CO;2-0",
175,1997,Interstitial deletion 2q33.3-q34 in a boy with a phenotype resembling the Seckel syndrome  1997  10.1002/(SICI)1096-8628(19970905)71:4<479::AID-AJMG21>3.0.CO;2-C,
176,1997,Interstitial deletion 2q33.3-q34 in a boy with a phenotype resembling the Seckel syndrome.  1997,
177,1997,Activated protein C resistance: Case reports and review of the literature. Tijdschrift voor Geneeskunde. 53:269-273.  1997,
178,1997,"Analysis of 22 cystic fibrosis mutations in 62 patients from the Flanders, Belgium, reveals a high prevalence of Nordic mutation 394delTT.. Human Mutation. 10:236-238.  1997  10.1002/(SICI)1098-1004(1997)10:3<236::AID-HUMU10>3.0.CO;2-0",
179,1997,Identification of two different mutations causing protein s deficiency in two unrelated belgian families using a nonisotopic scanning and sequencing method  1997  10.1159/000217461,
180,1996,Report of the sixth international workshop on human chromosome 3 mapping 1995  1996,
181,1996,Novel frameshift mutation in a heterozygous woman with fabry disease and end-stage renal failure. American Journal of Nephrology. 16:352-357.  1996  10.1159/000169023,
182,1996,Refined genetic and physical mapping of BPES type II. European Journal of Human Genetics. 4:34-38.  1996  10.1159/000472167,
183,1996,Report of the sixth international workshop on human chromosome 3 mapping 1995.  1996  10.1159/000134204,
184,1995,An in vitro model for chick embryonic notochords  1995  10.1007/BF00767770,
185,1993,Lack of independence between five DNA polymorphisms in the NF1 gene. Human Molecular Genetics. 2:485.  1993  10.1093/hmg/2.4.485,
186,1991,Spontaneous acquisition of tumorigenicity and invasiveness by mouse lens explant cells during culture in vitro.. In vitro cellular & developmental biology : journal of the Tissue Culture Association. 27A:369-380.  1991  10.1007/BF02630956,
187,1991,Spontaneous acquisition of tumorigenicity and invasiveness by mouse lens explant cells during culture in vitro. In vitro cellular & developmental biology : journal of the Tissue Culture Association. 27:369-380.  1991  10.1007/BF02630956,
188,1987,Qualitative and quantitative analysis of tumour invasion in vivo and in vitro. Journal of Cell Science. 141-163.  1987,
189,1987,Pathology of tumours produced in syngeneic fischer rats by fibroblast-like cells before and after transfection with oncogenes  1987  10.1016/S0344-0338(87)80141-3,
190,1986,Invasiveness and Metastatic Capability of Rat Fibroblast-like Cells before and after Transfection with Immortalizing and Transforming Genes. Cancer Research. 46:4787-4795.  1986,
